,0
channel1,0.12310094622985264
channel2,0.20087090226929935
channel3,0.14017315417326115
channel4,0.11899010011490285
channel5,0.10171156044607066
channel6,0.09517548670464442
channel7,0.10735318595504512
channel8,0.1126246641069239
