,0
channel1,0.08900088583976946
channel2,0.07716183572180407
channel3,0.1161471850712107
channel4,0.20515694653215436
channel5,0.21233087353808147
channel6,0.1258665329115384
channel7,0.09055352527857241
channel8,0.0837822151068691
