,0
channel1,0.11929522796081643
channel2,0.24262408403262906
channel3,0.07898294663864384
channel4,0.07535047695901519
channel5,0.09507097570999558
channel6,0.09690462196425334
channel7,0.0941487550465805
channel8,0.197622911688066
