,0
channel1,0.12663082069182216
channel2,0.12583954699747504
channel3,0.10853074278643321
channel4,0.11579985701384919
channel5,0.14052934736700798
channel6,0.11468810021572677
channel7,0.1141772535388081
channel8,0.15380433138887745
