,0
channel1,0.10131851473066247
channel2,0.2739594673598993
channel3,0.06919153937311043
channel4,0.10114447037341247
channel5,0.10143414033998868
channel6,0.09814688413121883
channel7,0.07669601383095719
channel8,0.17810896986075064
