,0
channel1,0.11715510738805623
channel2,0.11277095031634599
channel3,0.11312867603966202
channel4,0.13044275905474778
channel5,0.17258843281145175
channel6,0.14132437592307834
channel7,0.10743077312084655
channel8,0.10515892534581135
