,0
channel1,0.08513248867589997
channel2,0.1020100189404118
channel3,0.10425554779767636
channel4,0.12070196915703
channel5,0.20950450104360296
channel6,0.18244693916988944
channel7,0.10288714568194213
channel8,0.09306138953354734
