,0
channel1,0.12333142577417903
channel2,0.09375193845376197
channel3,0.10776851887062346
channel4,0.1685063656240064
channel5,0.14505108267832098
channel6,0.14942801893703178
channel7,0.0905445142478908
channel8,0.12161813541418558
