,0
channel1,0.11415112066166301
channel2,0.08797747001774742
channel3,0.10027446518395892
channel4,0.16867712983085612
channel5,0.16565272875627313
channel6,0.1675892783875996
channel7,0.10035922476841529
channel8,0.09531858239348652
