,0
channel1,0.1526073696033168
channel2,0.10254300553545094
channel3,0.1051421183176314
channel4,0.14769532476427763
channel5,0.131673040671742
channel6,0.12854338541124483
channel7,0.11489992217945748
channel8,0.11689583351687878
