,0
channel1,0.1830675272609721
channel2,0.24619046934989247
channel3,0.07930880429932394
channel4,0.09370601383088735
channel5,0.0891724441742735
channel6,0.08577827882436274
channel7,0.10676972134044767
channel8,0.1160067409198402
