,0
channel1,0.11894507642896998
channel2,0.0875979753975726
channel3,0.1221415091304523
channel4,0.13814720041438439
channel5,0.19298174009884989
channel6,0.12865681267901677
channel7,0.1166378709724308
channel8,0.09489181487832345
