,0
channel1,0.14122854185530392
channel2,0.09230745259187623
channel3,0.10880747766172857
channel4,0.16606832155357926
channel5,0.1393749928417435
channel6,0.12058384975351238
channel7,0.11068766498839609
channel8,0.12094169875386009
