,0
channel1,0.16099640198408968
channel2,0.14165694467470089
channel3,0.09751006468140655
channel4,0.12687145502632008
channel5,0.12712157221064135
channel6,0.11638052502932694
channel7,0.11382069292516607
channel8,0.11564234346834845
