,0
channel1,0.11003363672263383
channel2,0.08855544649871323
channel3,0.10687060726396036
channel4,0.16609672940056971
channel5,0.2462024337587713
channel6,0.11214175601043476
channel7,0.08860213707630134
channel8,0.08149725326861548
