,0
channel1,0.1701580479409779
channel2,0.14961839729115572
channel3,0.09295375957873997
channel4,0.1284973910013784
channel5,0.1059417892346307
channel6,0.12088324809783936
channel7,0.10883473635375063
channel8,0.12311263050152739
