,0
channel1,0.16574348363635155
channel2,0.2250510762361328
channel3,0.09193828232786512
channel4,0.10641750914011025
channel5,0.0889857028685323
channel6,0.09640267080369251
channel7,0.09794048195818227
channel8,0.12752079302913327
