,0
channel1,0.09257417803566476
channel2,0.09341148683738251
channel3,0.0977561587721712
channel4,0.11046459340533725
channel5,0.22054206722775477
channel6,0.15635016942880453
channel7,0.10310350177892344
channel8,0.12579784451396153
