,0
channel1,0.11100501294234995
channel2,0.0913532204867083
channel3,0.09959983300498555
channel4,0.1856498786970157
channel5,0.15841454534286714
channel6,0.15912353502585241
channel7,0.09982117438938327
channel8,0.09503280011083765
